#Device,HMC8015
#Device Name,
#Date,2018-07-10
#Logging Interval[s],0.100
#Actual Count,631         
URMS[V],IRMS[A],P[W],FPLL[Hz],WH[Wh],IRange[A],S[VA],Q[var],LAMBDA[],UTHD[%],Timestamp
230.36,350.67E-03,73.03,49.976,,500E-03,80.78,34.52,0.904,3.16,14:15:05.900
230.32,350.84E-03,73.04,49.977,,500E-03,80.81,34.56,0.904,3.19,14:15:06.000
230.37,350.89E-03,73.08,49.976,,500E-03,80.83,34.55,0.904,3.19,14:15:06.100
230.38,351.03E-03,73.12,49.976,,500E-03,80.87,34.55,0.904,3.15,14:15:06.200
230.37,350.99E-03,73.08,49.976,,500E-03,80.86,34.59,0.904,3.21,14:15:06.300
230.44,351.17E-03,73.17,49.975,,500E-03,80.92,34.57,0.904,3.19,14:15:06.400
230.42,351.16E-03,73.16,49.976,,500E-03,80.91,34.56,0.904,3.15,14:15:06.500
230.41,351.27E-03,73.19,49.976,,500E-03,80.94,34.55,0.904,3.15,14:15:06.600
230.49,351.39E-03,73.22,49.975,,500E-03,80.99,34.61,0.904,3.18,14:15:06.700
230.42,351.45E-03,73.23,49.975,,500E-03,80.98,34.57,0.904,3.15,14:15:06.800
230.40,351.38E-03,73.20,49.974,,500E-03,80.96,34.58,0.904,3.17,14:15:06.900
230.39,351.51E-03,73.23,49.972,,500E-03,80.98,34.58,0.904,3.22,14:15:07.000
230.40,351.35E-03,73.20,49.975,,500E-03,80.95,34.56,0.904,3.16,14:15:07.100
230.41,351.43E-03,73.22,49.976,,500E-03,80.97,34.58,0.904,3.18,14:15:07.200
230.42,351.33E-03,73.18,49.974,,500E-03,80.95,34.61,0.904,3.23,14:15:07.300
230.40,351.37E-03,73.19,49.972,,500E-03,80.96,34.60,0.904,3.16,14:15:07.400
230.39,351.16E-03,73.14,49.972,,500E-03,80.90,34.57,0.904,3.16,14:15:07.500
230.36,351.17E-03,73.13,49.975,,500E-03,80.89,34.57,0.904,3.20,14:15:07.600
230.32,350.95E-03,73.07,49.977,,500E-03,80.83,34.55,0.904,3.16,14:15:07.700
230.34,351.10E-03,73.12,49.978,,500E-03,80.87,34.56,0.904,3.16,14:15:07.800
230.32,351.01E-03,73.09,49.976,,500E-03,80.84,34.55,0.904,3.19,14:15:07.900
230.33,351.00E-03,73.09,49.977,,500E-03,80.84,34.54,0.904,3.16,14:15:08.000
230.31,350.88E-03,73.05,49.976,,500E-03,80.81,34.55,0.904,3.15,14:15:08.100
230.24,350.76E-03,73.00,49.977,,500E-03,80.76,34.54,0.904,3.19,14:15:08.200
230.30,350.94E-03,73.06,49.981,,500E-03,80.82,34.55,0.904,3.20,14:15:08.300
230.33,351.03E-03,73.09,49.983,,500E-03,80.85,34.57,0.904,3.18,14:15:08.400
230.33,351.04E-03,73.09,49.980,,500E-03,80.86,34.59,0.904,3.22,14:15:08.500
230.33,351.06E-03,73.09,49.977,,500E-03,80.86,34.59,0.904,3.18,14:15:08.600
230.33,351.14E-03,73.12,49.977,,500E-03,80.88,34.56,0.904,3.17,14:15:08.700
230.35,351.23E-03,73.13,49.979,,500E-03,80.90,34.60,0.904,3.21,14:15:08.800
230.33,351.11E-03,73.11,49.980,,500E-03,80.87,34.57,0.904,3.20,14:15:08.900
230.36,351.20E-03,73.13,49.978,,500E-03,80.90,34.60,0.904,3.17,14:15:09.000
230.35,351.20E-03,73.14,49.976,,500E-03,80.90,34.57,0.904,3.19,14:15:09.100
230.35,351.14E-03,73.12,49.973,,500E-03,80.89,34.58,0.904,3.17,14:15:09.200
230.35,351.27E-03,73.15,49.972,,500E-03,80.92,34.59,0.904,3.21,14:15:09.300
230.34,351.02E-03,73.09,49.974,,500E-03,80.85,34.57,0.904,3.15,14:15:09.400
230.35,351.25E-03,73.14,49.976,,500E-03,80.91,34.60,0.904,3.21,14:15:09.500
230.40,351.26E-03,73.15,49.976,,500E-03,80.93,34.62,0.904,3.20,14:15:09.600
230.40,351.28E-03,73.17,49.972,,500E-03,80.94,34.59,0.904,3.17,14:15:09.700
230.42,351.25E-03,73.15,49.971,,500E-03,80.93,34.62,0.904,3.22,14:15:09.800
230.42,351.43E-03,73.20,49.972,,500E-03,80.98,34.63,0.904,3.20,14:15:09.900
230.40,351.28E-03,73.17,49.973,,500E-03,80.94,34.60,0.904,3.17,14:15:10.000
230.37,351.32E-03,73.17,49.974,,500E-03,80.93,34.59,0.904,3.18,14:15:10.100
230.31,351.10E-03,73.10,49.974,,500E-03,80.86,34.57,0.904,3.17,14:15:10.200
230.38,351.24E-03,73.15,49.973,,500E-03,80.92,34.60,0.904,3.20,14:15:10.300
230.40,351.16E-03,73.13,49.973,,500E-03,80.91,34.62,0.904,3.23,14:15:10.400
230.38,351.11E-03,73.13,49.971,,500E-03,80.89,34.58,0.904,3.18,14:15:10.500
230.43,351.09E-03,73.13,49.972,,500E-03,80.90,34.60,0.904,3.19,14:15:10.600
230.41,350.97E-03,73.10,49.973,,500E-03,80.87,34.59,0.904,3.20,14:15:10.700
230.38,350.80E-03,73.04,49.973,,500E-03,80.82,34.58,0.904,3.21,14:15:10.800
230.33,350.86E-03,73.04,49.973,,500E-03,80.82,34.58,0.904,3.20,14:15:10.900
230.32,350.74E-03,73.01,49.972,,500E-03,80.78,34.57,0.904,3.21,14:15:11.000
230.31,350.69E-03,72.99,49.972,,500E-03,80.77,34.58,0.904,3.21,14:15:11.100
230.30,350.51E-03,72.96,49.972,,500E-03,80.72,34.55,0.904,3.20,14:15:11.200
230.33,350.56E-03,72.98,49.972,,500E-03,80.75,34.56,0.904,3.19,14:15:11.300
230.34,350.54E-03,72.97,49.973,,500E-03,80.74,34.57,0.904,3.20,14:15:11.400
230.36,350.40E-03,72.95,49.976,,500E-03,80.72,34.56,0.904,3.19,14:15:11.500
230.38,350.35E-03,72.94,49.974,,500E-03,80.71,34.56,0.904,3.19,14:15:11.600
230.35,350.28E-03,72.91,49.975,,500E-03,80.69,34.57,0.904,3.18,14:15:11.700
230.39,350.42E-03,72.95,49.975,,500E-03,80.73,34.58,0.904,3.18,14:15:11.800
230.39,350.20E-03,72.91,49.975,,500E-03,80.68,34.56,0.904,3.19,14:15:11.900
230.38,350.19E-03,72.90,49.977,,500E-03,80.68,34.56,0.904,3.18,14:15:12.000
230.37,350.21E-03,72.89,49.976,,500E-03,80.68,34.58,0.903,3.21,14:15:12.100
230.35,350.25E-03,72.90,49.976,,500E-03,80.68,34.57,0.904,3.20,14:15:12.200
230.37,350.12E-03,72.87,49.974,,500E-03,80.66,34.57,0.903,3.17,14:15:12.300
230.43,350.25E-03,72.93,49.974,,500E-03,80.71,34.58,0.904,3.20,14:15:12.400
230.40,350.17E-03,72.90,49.974,,500E-03,80.68,34.57,0.904,3.17,14:15:12.500
230.44,350.38E-03,72.96,49.973,,500E-03,80.74,34.59,0.904,3.20,14:15:12.600
230.45,350.21E-03,72.92,49.973,,500E-03,80.71,34.59,0.903,3.16,14:15:12.700
230.43,350.19E-03,72.91,49.973,,500E-03,80.69,34.57,0.904,3.18,14:15:12.800
230.41,350.19E-03,72.90,49.972,,500E-03,80.69,34.58,0.904,3.16,14:15:12.900
230.42,350.22E-03,72.93,49.973,,500E-03,80.70,34.54,0.904,3.14,14:15:13.000
230.43,350.15E-03,72.90,49.974,,500E-03,80.68,34.57,0.904,3.18,14:15:13.100
230.43,350.21E-03,72.92,49.972,,500E-03,80.70,34.57,0.904,3.14,14:15:13.200
230.39,350.18E-03,72.89,49.973,,500E-03,80.68,34.58,0.903,3.18,14:15:13.300
230.40,350.22E-03,72.92,49.972,,500E-03,80.69,34.56,0.904,3.15,14:15:13.400
230.36,350.11E-03,72.86,49.969,,500E-03,80.65,34.58,0.903,3.20,14:15:13.500
230.42,350.28E-03,72.93,49.971,,500E-03,80.71,34.59,0.904,3.17,14:15:13.600
230.39,350.16E-03,72.89,49.973,,500E-03,80.67,34.57,0.904,3.15,14:15:13.700
230.38,350.26E-03,72.90,49.974,,500E-03,80.69,34.59,0.903,3.22,14:15:13.800
230.40,350.15E-03,72.89,49.973,,500E-03,80.68,34.58,0.904,3.14,14:15:13.900
230.34,350.16E-03,72.87,49.972,,500E-03,80.66,34.57,0.903,3.19,14:15:14.000
230.35,350.02E-03,72.85,49.971,,500E-03,80.63,34.54,0.904,3.18,14:15:14.100
230.33,350.14E-03,72.86,49.972,,500E-03,80.65,34.57,0.903,3.17,14:15:14.200
230.31,349.98E-03,72.83,49.975,,500E-03,80.60,34.54,0.904,3.19,14:15:14.300
230.27,350.02E-03,72.83,49.975,,500E-03,80.60,34.52,0.904,3.18,14:15:14.400
230.30,350.02E-03,72.83,49.977,,500E-03,80.61,34.56,0.903,3.18,14:15:14.500
230.34,350.26E-03,72.89,49.977,,500E-03,80.68,34.59,0.903,3.19,14:15:14.600
230.34,350.13E-03,72.87,49.976,,500E-03,80.65,34.56,0.904,3.19,14:15:14.700
230.31,350.24E-03,72.88,49.975,,500E-03,80.66,34.56,0.904,3.18,14:15:14.800
230.32,350.14E-03,72.85,49.977,,500E-03,80.65,34.58,0.903,3.20,14:15:14.900
230.36,350.33E-03,72.91,49.977,,500E-03,80.70,34.59,0.903,3.18,14:15:15.000
230.40,350.33E-03,72.92,49.978,,500E-03,80.71,34.60,0.903,3.19,14:15:15.100
230.40,350.40E-03,72.94,49.979,,500E-03,80.73,34.60,0.904,3.16,14:15:15.200
230.39,350.28E-03,72.91,49.977,,500E-03,80.70,34.60,0.903,3.20,14:15:15.300
230.37,350.41E-03,72.93,49.978,,500E-03,80.72,34.61,0.903,3.18,14:15:15.400
230.39,350.37E-03,72.93,49.979,,500E-03,80.72,34.61,0.903,3.18,14:15:15.500
230.40,350.52E-03,72.96,49.979,,500E-03,80.76,34.63,0.903,3.22,14:15:15.600
230.34,350.18E-03,72.87,49.979,,500E-03,80.66,34.58,0.903,3.17,14:15:15.700
230.35,350.33E-03,72.91,49.979,,500E-03,80.70,34.59,0.903,3.17,14:15:15.800
230.35,350.31E-03,72.90,49.979,,500E-03,80.69,34.60,0.903,3.18,14:15:15.900
230.34,350.31E-03,72.89,49.980,,500E-03,80.69,34.61,0.903,3.20,14:15:16.000
230.36,350.16E-03,72.87,49.981,,500E-03,80.66,34.59,0.903,3.16,14:15:16.100
230.36,350.24E-03,72.88,49.982,,500E-03,80.68,34.61,0.903,3.21,14:15:16.200
230.40,350.30E-03,72.90,49.979,,500E-03,80.71,34.62,0.903,3.19,14:15:16.300
230.42,350.30E-03,72.91,49.978,,500E-03,80.72,34.62,0.903,3.18,14:15:16.400
230.33,350.03E-03,72.82,49.980,,500E-03,80.62,34.60,0.903,3.18,14:15:16.500
230.37,350.07E-03,72.84,49.981,,500E-03,80.64,34.61,0.903,3.22,14:15:16.600
230.39,350.14E-03,72.87,49.982,,500E-03,80.67,34.60,0.903,3.16,14:15:16.700
230.38,350.13E-03,72.86,49.981,,500E-03,80.66,34.60,0.903,3.18,14:15:16.800
230.42,350.04E-03,72.87,49.980,,500E-03,80.66,34.58,0.903,3.18,14:15:16.900
230.37,350.02E-03,72.82,49.981,,500E-03,80.63,34.62,0.903,3.16,14:15:17.000
230.39,350.07E-03,72.86,49.982,,500E-03,80.65,34.59,0.903,3.18,14:15:17.100
230.43,350.08E-03,72.86,49.981,,500E-03,80.67,34.62,0.903,3.19,14:15:17.200
230.40,349.91E-03,72.82,49.982,,500E-03,80.62,34.60,0.903,3.17,14:15:17.300
230.43,349.96E-03,72.83,49.982,,500E-03,80.64,34.62,0.903,3.18,14:15:17.400
230.42,349.95E-03,72.84,49.980,,500E-03,80.64,34.60,0.903,3.16,14:15:17.500
230.37,349.78E-03,72.78,49.979,,500E-03,80.58,34.60,0.903,3.16,14:15:17.600
230.36,349.60E-03,72.74,49.979,,500E-03,80.53,34.57,0.903,3.18,14:15:17.700
230.37,349.55E-03,72.72,49.979,,500E-03,80.53,34.58,0.903,3.16,14:15:17.800
230.35,349.53E-03,72.72,49.979,,500E-03,80.51,34.56,0.903,3.16,14:15:17.900
230.40,349.47E-03,72.71,49.979,,500E-03,80.52,34.58,0.903,3.16,14:15:18.000
230.43,349.37E-03,72.70,49.978,,500E-03,80.50,34.59,0.903,3.18,14:15:18.100
230.40,349.23E-03,72.66,49.977,,500E-03,80.46,34.57,0.903,3.16,14:15:18.200
230.40,349.32E-03,72.68,49.979,,500E-03,80.48,34.57,0.903,3.18,14:15:18.300
230.43,349.41E-03,72.69,49.980,,500E-03,80.51,34.61,0.903,3.20,14:15:18.400
230.41,349.27E-03,72.66,49.980,,500E-03,80.48,34.59,0.903,3.18,14:15:18.500
230.44,349.35E-03,72.68,49.980,,500E-03,80.50,34.61,0.903,3.18,14:15:18.600
230.43,349.43E-03,72.70,49.981,,500E-03,80.52,34.61,0.903,3.18,14:15:18.700
230.38,349.31E-03,72.66,49.983,,500E-03,80.47,34.58,0.903,3.18,14:15:18.800
230.40,349.20E-03,72.65,49.983,,500E-03,80.46,34.57,0.903,3.15,14:15:18.900
230.38,349.23E-03,72.64,49.984,,500E-03,80.46,34.60,0.903,3.17,14:15:19.000
230.40,349.34E-03,72.68,49.984,,500E-03,80.49,34.60,0.903,3.19,14:15:19.100
230.39,349.27E-03,72.66,49.984,,500E-03,80.47,34.59,0.903,3.17,14:15:19.200
230.41,349.22E-03,72.65,49.985,,500E-03,80.46,34.58,0.903,3.18,14:15:19.300
230.41,349.25E-03,72.65,49.984,,500E-03,80.47,34.60,0.903,3.17,14:15:19.400
230.41,349.34E-03,72.67,49.985,,500E-03,80.49,34.60,0.903,3.18,14:15:19.500
230.42,349.34E-03,72.69,49.986,,500E-03,80.50,34.59,0.903,3.15,14:15:19.600
230.44,349.31E-03,72.68,49.985,,500E-03,80.49,34.60,0.903,3.17,14:15:19.700
230.42,349.35E-03,72.68,49.984,,500E-03,80.50,34.61,0.903,3.17,14:15:19.800
230.31,349.25E-03,72.63,49.985,,500E-03,80.44,34.56,0.903,3.15,14:15:19.900
230.34,349.27E-03,72.65,49.985,,500E-03,80.45,34.56,0.903,3.16,14:15:20.000
230.29,349.12E-03,72.60,49.984,,500E-03,80.40,34.54,0.903,3.13,14:15:20.100
230.33,349.28E-03,72.63,49.986,,500E-03,80.45,34.59,0.903,3.17,14:15:20.200
230.33,349.33E-03,72.66,49.984,,500E-03,80.46,34.57,0.903,3.15,14:15:20.300
230.31,349.37E-03,72.65,49.985,,500E-03,80.46,34.59,0.903,3.19,14:15:20.400
230.27,349.16E-03,72.59,49.984,,500E-03,80.40,34.56,0.903,3.18,14:15:20.500
230.26,349.15E-03,72.59,49.984,,500E-03,80.39,34.56,0.903,3.16,14:15:20.600
230.26,349.19E-03,72.61,49.983,,500E-03,80.41,34.55,0.903,3.14,14:15:20.700
230.25,349.24E-03,72.60,49.983,,500E-03,80.41,34.57,0.903,3.17,14:15:20.800
230.27,349.16E-03,72.59,49.983,,500E-03,80.40,34.57,0.903,3.17,14:15:20.900
230.29,349.16E-03,72.60,49.983,,500E-03,80.41,34.57,0.903,3.14,14:15:21.000
230.28,349.23E-03,72.61,49.984,,500E-03,80.42,34.57,0.903,3.18,14:15:21.100
230.31,349.24E-03,72.63,49.983,,500E-03,80.43,34.56,0.903,3.17,14:15:21.200
230.30,349.18E-03,72.60,49.984,,500E-03,80.42,34.58,0.903,3.17,14:15:21.300
230.32,349.20E-03,72.61,49.983,,500E-03,80.43,34.59,0.903,3.15,14:15:21.400
230.28,349.14E-03,72.60,49.983,,500E-03,80.40,34.56,0.903,3.15,14:15:21.500
230.29,349.14E-03,72.60,49.983,,500E-03,80.40,34.56,0.903,3.13,14:15:21.600
230.32,349.18E-03,72.60,49.984,,500E-03,80.42,34.59,0.903,3.17,14:15:21.700
230.31,349.24E-03,72.61,49.985,,500E-03,80.43,34.60,0.903,3.17,14:15:21.800
230.32,349.28E-03,72.64,49.986,,500E-03,80.45,34.57,0.903,3.15,14:15:21.900
230.35,349.32E-03,72.65,49.986,,500E-03,80.47,34.58,0.903,3.15,14:15:22.000
230.35,349.24E-03,72.63,49.985,,500E-03,80.45,34.59,0.903,3.17,14:15:22.100
230.34,349.30E-03,72.62,49.986,,500E-03,80.46,34.63,0.903,3.18,14:15:22.200
230.37,349.29E-03,72.65,49.985,,500E-03,80.47,34.60,0.903,3.15,14:15:22.300
230.33,349.21E-03,72.61,49.986,,500E-03,80.44,34.61,0.903,3.18,14:15:22.400
230.30,348.88E-03,72.53,49.987,,500E-03,80.35,34.56,0.903,3.13,14:15:22.500
230.32,348.92E-03,72.54,49.986,,500E-03,80.36,34.58,0.903,3.15,14:15:22.600
230.32,348.91E-03,72.54,49.984,,500E-03,80.36,34.59,0.903,3.17,14:15:22.700
230.34,348.97E-03,72.54,49.984,,500E-03,80.38,34.63,0.902,3.20,14:15:22.800
230.33,348.72E-03,72.49,49.985,,500E-03,80.32,34.59,0.903,3.15,14:15:22.900
230.34,348.76E-03,72.51,49.987,,500E-03,80.33,34.58,0.903,3.18,14:15:23.000
230.37,348.77E-03,72.52,49.986,,500E-03,80.34,34.59,0.903,3.15,14:15:23.100
230.31,348.68E-03,72.48,49.986,,500E-03,80.30,34.57,0.903,3.14,14:15:23.200
230.35,348.63E-03,72.47,49.986,,500E-03,80.31,34.59,0.902,3.18,14:15:23.300
230.32,348.69E-03,72.48,49.986,,500E-03,80.31,34.59,0.903,3.17,14:15:23.400
230.28,348.57E-03,72.44,49.988,,500E-03,80.27,34.57,0.902,3.14,14:15:23.500
230.33,348.67E-03,72.49,49.990,,500E-03,80.31,34.57,0.903,3.15,14:15:23.600
230.32,348.56E-03,72.45,49.990,,500E-03,80.28,34.57,0.903,3.16,14:15:23.700
230.33,348.74E-03,72.50,49.992,,500E-03,80.32,34.58,0.903,3.13,14:15:23.800
230.36,348.77E-03,72.51,49.990,,500E-03,80.34,34.60,0.903,3.17,14:15:23.900
230.32,348.88E-03,72.53,49.989,,500E-03,80.35,34.58,0.903,3.16,14:15:24.000
230.33,348.83E-03,72.51,49.990,,500E-03,80.34,34.61,0.902,3.16,14:15:24.100
230.31,348.91E-03,72.54,49.991,,500E-03,80.36,34.58,0.903,3.13,14:15:24.200
230.28,348.84E-03,72.51,49.991,,500E-03,80.33,34.57,0.903,3.15,14:15:24.300
230.34,349.07E-03,72.59,49.992,,500E-03,80.40,34.57,0.903,3.13,14:15:24.400
230.32,348.99E-03,72.55,49.990,,500E-03,80.38,34.60,0.903,3.15,14:15:24.500
230.36,349.26E-03,72.62,49.988,,500E-03,80.46,34.63,0.903,3.16,14:15:24.600
230.35,349.09E-03,72.60,49.990,,500E-03,80.41,34.58,0.903,3.13,14:15:24.700
230.35,349.23E-03,72.62,49.990,,500E-03,80.44,34.60,0.903,3.14,14:15:24.800
230.32,349.02E-03,72.57,49.990,,500E-03,80.39,34.58,0.903,3.14,14:15:24.900
230.33,349.23E-03,72.62,49.989,,500E-03,80.44,34.59,0.903,3.11,14:15:25.000
230.30,349.11E-03,72.59,49.989,,500E-03,80.40,34.57,0.903,3.12,14:15:25.100
230.35,349.38E-03,72.66,49.988,,500E-03,80.48,34.60,0.903,3.13,14:15:25.200
230.29,349.18E-03,72.59,49.989,,500E-03,80.41,34.60,0.903,3.15,14:15:25.300
230.34,349.36E-03,72.65,49.989,,500E-03,80.47,34.60,0.903,3.13,14:15:25.400
230.31,349.24E-03,72.62,49.989,,500E-03,80.43,34.58,0.903,3.14,14:15:25.500
230.32,349.37E-03,72.66,49.988,,500E-03,80.47,34.58,0.903,3.11,14:15:25.600
230.33,349.31E-03,72.63,49.987,,500E-03,80.46,34.61,0.903,3.12,14:15:25.700
230.29,349.43E-03,72.65,49.986,,500E-03,80.47,34.59,0.903,3.14,14:15:25.800
230.29,349.40E-03,72.65,49.986,,500E-03,80.46,34.58,0.903,3.14,14:15:25.900
230.33,349.72E-03,72.73,49.986,,500E-03,80.55,34.62,0.903,3.17,14:15:26.000
230.30,349.52E-03,72.68,49.986,,500E-03,80.50,34.61,0.903,3.15,14:15:26.100
230.32,349.73E-03,72.73,49.986,,500E-03,80.55,34.63,0.903,3.15,14:15:26.200
230.36,349.70E-03,72.73,49.986,,500E-03,80.56,34.64,0.903,3.15,14:15:26.300
230.37,349.70E-03,72.75,49.984,,500E-03,80.56,34.60,0.903,3.12,14:15:26.400
230.38,349.62E-03,72.72,49.984,,500E-03,80.54,34.63,0.903,3.13,14:15:26.500
230.37,349.69E-03,72.74,49.984,,500E-03,80.56,34.61,0.903,3.14,14:15:26.600
230.34,349.63E-03,72.71,49.985,,500E-03,80.53,34.63,0.903,3.18,14:15:26.700
230.27,349.58E-03,72.68,49.984,,500E-03,80.50,34.60,0.903,3.13,14:15:26.800
230.30,349.53E-03,72.67,49.984,,500E-03,80.50,34.62,0.903,3.18,14:15:26.900
230.34,349.72E-03,72.73,49.984,,500E-03,80.55,34.63,0.903,3.15,14:15:27.000
230.33,349.70E-03,72.72,49.984,,500E-03,80.55,34.63,0.903,3.18,14:15:27.100
230.33,349.73E-03,72.73,49.984,,500E-03,80.55,34.62,0.903,3.16,14:15:27.200
230.33,349.58E-03,72.70,49.984,,500E-03,80.52,34.61,0.903,3.16,14:15:27.300
230.33,349.69E-03,72.72,49.985,,500E-03,80.54,34.63,0.903,3.15,14:15:27.400
230.36,349.67E-03,72.74,49.985,,500E-03,80.55,34.60,0.903,3.12,14:15:27.500
230.34,349.72E-03,72.74,49.986,,500E-03,80.55,34.62,0.903,3.15,14:15:27.600
230.40,349.70E-03,72.74,49.986,,500E-03,80.57,34.65,0.903,3.15,14:15:27.700
230.37,349.69E-03,72.73,49.985,,500E-03,80.56,34.64,0.903,3.14,14:15:27.800
230.33,349.68E-03,72.72,49.984,,500E-03,80.54,34.62,0.903,3.18,14:15:27.900
230.36,349.83E-03,72.76,49.984,,500E-03,80.59,34.64,0.903,3.18,14:15:28.000
230.36,349.76E-03,72.74,49.985,,500E-03,80.57,34.65,0.903,3.17,14:15:28.100
230.39,349.82E-03,72.76,49.984,,500E-03,80.60,34.66,0.903,3.16,14:15:28.200
230.38,349.90E-03,72.78,49.984,,500E-03,80.61,34.65,0.903,3.16,14:15:28.300
230.38,349.89E-03,72.79,49.983,,500E-03,80.61,34.63,0.903,3.15,14:15:28.400
230.39,349.85E-03,72.78,49.983,,500E-03,80.60,34.64,0.903,3.14,14:15:28.500
230.39,349.82E-03,72.78,49.981,,500E-03,80.60,34.63,0.903,3.14,14:15:28.600
230.37,349.92E-03,72.79,49.980,,500E-03,80.61,34.64,0.903,3.16,14:15:28.700
230.37,349.93E-03,72.78,49.982,,500E-03,80.61,34.65,0.903,3.16,14:15:28.800
230.37,349.86E-03,72.76,49.984,,500E-03,80.60,34.66,0.903,3.17,14:15:28.900
